part_code	product_name	description	category_name	sub_category_name	location	total_onhand	cost	weighted_cost	price	vendor_code	vendor_name	date_last_sold	discontinued	date_created
29065	Prod_19125483		New Zealand	New Zealand 750 large	E3	0.0	6.52	7.2128	12.31	118.0	VNDR_M745WU	05/22/08	True	01/25/08
93460	Prod_27680584		New Zealand	New Zealand 750 large	BOGO	0.0	6.95	6.95	12.22	118.0	VNDR_M745WU	07/21/08	True	01/25/08
98092	Prod_74812740		New Zealand	New Zealand 750 large	E3	0.0	8.08	7.89	13.93	118.0	VNDR_M745WU	08/29/07	True	01/25/08
64693	Prod_75149983		New Zealand	New Zealand 750 large	E3	0.0	4.77	5.32	9.19	118.0	VNDR_M745WU	12/21/07	True	01/25/08
36962	Prod_67787525		Spirits	Eau de Vie and Grappa 750	D3.3	0.0	10.46	11.0	19.43	64.0	VNDR_A49R76	02/02/15	True	01/25/08
38295	Prod_90587411		Spirits	Eau de Vie and Grappa 750	D3.3	0.0	11.02	11.0	22.82	64.0	VNDR_A49R76	05/16/12	True	01/25/08
23807	Prod_20552789		Italian Reds	Italian Red 750 small	XX	0.0	8.65	9.5055	14.85	13.0	VNDR_1MC9SU	12/08/03	True	01/25/08
52348	Prod_69873267		Madiera	Madiera 750	F3.3	0.0	19.7	20.5	29.17	26.0	VNDR_SPAXME	06/25/18	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
36432	Prod_75583329		Madiera	Madiera 500	D2.3	0.0	18.5	19.3333	30.17	26.0	VNDR_SPAXME	12/06/17	True	01/25/08
93285	Prod_36385528		Madiera	Portugal Table 750 small	F3.3	0.0	170.26	175.0	235.54	26.0	VNDR_SPAXME	10/08/18	True	01/25/08
67854	Prod_46003549		Madiera	Madiera 750	F3.3	0.0	175.49	145.833	253.55	26.0	VNDR_SPAXME	10/08/18	True	01/25/08
50262	Prod_39509378		Madiera	Madiera 750	D4.4	0.0	98.8	102.5	162.75	26.0	VNDR_SPAXME	09/08/10	True	01/25/08
47080	Prod_37363622		Madiera	Madiera 500	D3.4	0.0	17.34	18.53	31.6	26.0	VNDR_SPAXME	04/26/11	True	01/25/08
11324	Prod_73245177		Madiera	Madiera 750	F3.3	0.0	11.19	11.67	17.39	26.0	VNDR_SPAXME	08/14/18	True	01/25/08
45909	Prod_31880158		Madiera	Madiera 750	F3.3	0.0	11.41	11.67	19.02	26.0	VNDR_SPAXME	10/08/18	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
99339	Prod_60859633		Madiera	Madiera 750	F3.3	0.0	8.0	8.17	13.67	26.0	VNDR_SPAXME	10/02/18	True	01/25/08
29870	Prod_28308423		Argentina	Argentina 750 small	F1.1	0.0	7.33	6.8329	10.24	11.0	VNDR_X243TT	07/14/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
44578	Prod_34310687		Argentina	Argentina 750 small	F1.1	0.0	6.83	6.939	10.04	11.0	VNDR_X243TT	05/22/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
82124	Prod_20545734		Argentina	Argentina 750 small	F1.1	0.0	6.07	6.1666	10.49	11.0	VNDR_X243TT	05/01/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
36790	Prod_55194436		Argentina	Argentina 750 small	F1.2	0.0	6.83	7.2182	13.56	11.0	VNDR_X243TT	08/15/13	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
35289	Prod_19417238		Argentina	Argentina 750 small	F1.1	0.0	6.9	7.2009	9.39	11.0	VNDR_X243TT	10/12/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
65129	Prod_51911260		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	0.0	23.65	24.17	35.3	81.0	VNDR_AEBDJK	11/02/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
25485	Prod_38465801		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	43.0	14.06	14.33	21.12	81.0	VNDR_AEBDJK	08/01/25	False	01/25/08
54482	Prod_19222067		Oregon & Wash.	Oregon & Wash. 375 small	E1.3	0.0	7.74	7.917	15.43	81.0	VNDR_AEBDJK	09/22/09	True	01/25/08
96188	Prod_18273944		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	0.0	10.12	9.0	15.1	81.0	VNDR_AEBDJK	04/12/16	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
14748	Prod_56571813	12-pk	Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	15.16	13.083	21.92	81.0	VNDR_AEBDJK	07/14/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
96769	Prod_73606169		Oregon & Wash.	Oregon & Wash. 750 small	E1.3	0.0	29.84	31.667	54.87	81.0	VNDR_AEBDJK	01/30/13	True	01/25/08
19435	Prod_52161379	12-pk	Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	17.41	16.833	24.92	81.0	VNDR_AEBDJK	01/30/13	True	01/25/08
13709	Prod_99021097		Oregon & Wash.	Oregon & Wash. 750 small	E1.2	11.0	19.66	20.0	28.27	81.0	VNDR_AEBDJK	07/14/25	False	01/25/08
40355	Prod_67549155	6	Oregon & Wash.	Oregon & Wash. 750 small	E1.3	26.0	39.13	40.0	60.72	81.0	VNDR_AEBDJK	01/24/24	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
65771	Prod_10276216		Oregon & Wash.	Oregon & Wash. 750 small	E1.3	0.0	20.31	20.5786	41.11	81.0	VNDR_AEBDJK	09/01/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
67799	Prod_40415107	12-pk	Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	15.59	15.5	22.28	81.0	VNDR_AEBDJK	12/05/19	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
23116	Prod_91841361	6	Oregon & Wash.	Oregon & Wash. 750 small	E1.3	17.0	38.64	39.8915	56.39	81.0	VNDR_AEBDJK	12/26/24	False	01/25/08
35470	Prod_85647173		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	14.37	13.6364	22.29	81.0	VNDR_AEBDJK	06/19/18	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
52344	Prod_41428319		Oregon & Wash.	Oregon & Wash. 375 small	E2.3	11.0	10.89	11.25	16.69	81.0	VNDR_AEBDJK	07/22/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
52918	Prod_53078118		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	14.06	15.0	35.69	81.0	VNDR_AEBDJK	09/28/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
62224	Prod_40214448		Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	8.52	8.333	20.0	81.0	VNDR_AEBDJK	10/06/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
49298	Prod_81109808		Oregon & Wash.	oregon washington 3L small		0.0	77.46	80.0	120.69	81.0	VNDR_AEBDJK	09/22/09	True	01/25/08
90219	Prod_39733770		Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	11.05	11.0	20.32	81.0	VNDR_AEBDJK	04/03/13	True	01/25/08
71629	Prod_43776374		Oregon & Wash.	oregon washington 3L small		0.0	79.75	80.0	121.55	81.0	VNDR_AEBDJK	09/22/09	True	01/25/08
76040	Prod_67649147	6-pk	Oregon & Wash.	Oregon & Wash. 750 small	E2.2	0.0	29.99	30.5	47.22	81.0	VNDR_AEBDJK	12/26/19	True	01/25/08
38016	Prod_35655306	12-pk	Oregon & Wash.	Oregon & Wash. 375 small	E1.2	0.0	14.58	13.083	22.29	81.0	VNDR_AEBDJK	01/26/12	True	01/25/08
33960	Prod_28775245		Oregon & Wash.	oregon washington 3L small		0.0	80.85	80.0	118.77	81.0	VNDR_AEBDJK	09/22/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
43591	Prod_43770788		California Red	California Red 750 small	C5.2	0.0	12.64	13.727	23.69	80.0	VNDR_O0D2ME	03/12/09	True	01/25/08
92848	Prod_46606437		California Whites	California Whites 750 small	C5.4	0.0	11.66	11.838	20.62	80.0	VNDR_0BIV1G	10/13/09	True	01/25/08
77641	Prod_15551374		California Whites	California Whites 750 small	C5.1	0.0	12.71	12.8791	21.27	80.0	VNDR_O0D2ME	04/30/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
46395	Prod_58308440	6	Oregon & Wash.	Oregon & Wash. 1.5 small	E1.3	0.0	44.79	45.0	63.74	81.0	VNDR_AEBDJK	05/22/25	True	01/25/08
32700	Prod_65732604		Italian Reds	Italian Red 750 large	B6.3	0.0	15.17	15.6676	28.47	45.0	VNDR_QQL8QP	03/29/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
44620	Prod_90299635		Oregon & Wash.	Oregon & Wash. 750 small	D7	80.0	17.53	17.5	22.62	81.0	VNDR_AEBDJK	07/30/25	False	01/25/08
30559	Prod_64456676		Italian Reds	Italian Red 750 small	B6.2	0.0	9.22	9.083	16.39	45.0	VNDR_QQL8QP	01/09/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
71642	Prod_12189647		Italian Whites	Italian White 750 large	B6.1	0.0	6.38	6.5	13.0	45.0	VNDR_QQL8QP	08/06/13	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
86539	Prod_55693719		Italian Reds	Italian Red 750 large	B6.1	0.0	6.09	6.5	13.56	45.0	VNDR_QQL8QP	04/15/14	True	01/25/08
31732	Prod_52785221		Italian Reds	Italian Red 750 large	B6.1	0.0	6.33	6.5	13.28	45.0	VNDR_QQL8QP	05/27/13	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
40354	Prod_76329215		Italian Whites	Italian White 750 large	B6.2	0.0	8.97	6.75	17.28	45.0	VNDR_QQL8QP	07/12/12	True	01/25/08
23843	Prod_68229929		Italian Reds	Italian Red 750 large	B6.1	0.0	6.62	6.2533	12.6	45.0	VNDR_QQL8QP	12/21/11	True	01/25/08
81726	Prod_15458151		Spanish Reds	Spanish Reds 750 small	D6.2	0.0	6.03	6.0	10.41	319.0	VNDR_1ZGQIR	08/22/18	True	01/25/08
15311	Prod_85117826				D6.2						VNDR_W2D030			
27640	Prod_46099401		French Reds	French Red 750 small	WALL	0.0	82.09	83.0	88.69	272.0	VNDR_PTILSU	05/05/22	True	11/18/19
62528	Prod_81863585		French Rose	French Rose 750 small	A3.2	0.0	6.64	6.75	17.62	132.0	VNDR_FHSZ8T	08/06/20	True	01/25/08
48413	Prod_90927280		French Reds	French Red 375 small	A4.3	0.0	5.67	6.09	11.04	132.0	VNDR_FHSZ8T	03/10/16	True	01/25/08
62638	Prod_46725860		Spirits	Armagnac 750	D1.5	0.0	28.15	30.0	50.0	63.0	VNDR_19GU6R	05/02/11	True	01/25/08
62736	Prod_29816254		Spirits	Armagnac 750	D1.5	0.0	26.86	28.0	47.6	63.0	VNDR_19GU6R	02/21/11	True	01/25/08
78866	Prod_65715359		California Whites	California Whites 750 small	C7.2	0.0	10.17	10.0	15.05	4.0	VNDR_3ELTRP	11/09/15	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
29087	Prod_29921813		Oregon & Wash.	Oregon & Wash. 750 small	E1.3	0.0	24.19	24.167	42.85	81.0	VNDR_AEBDJK	01/30/13	True	01/25/08
51430	Prod_55445941		Oregon & Wash.	Oregon & Wash. 750 small	E1.1	0.0	24.8	24.166	33.21	81.0	VNDR_AEBDJK	05/21/17	True	01/25/08
34504	Prod_88896842		California Red	California Red 750 small	C7.3	0.0	11.09	11.0	16.67	4.0	VNDR_3ELTRP	07/02/21	True	01/25/08
17114	Prod_72296123		California Red	California Red 750 small	C7.2	0.0	11.94	12.5	19.53	4.0	VNDR_3ELTRP	10/01/19	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
88859	Prod_68209919		California Red	California Red 375 small	C7.2	0.0	6.82	7.25	12.05	4.0	VNDR_3ELTRP	05/16/19	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
20975	Prod_77725639		California Red	California Red 375 small	C7.2	0.0	12.22	12.0	17.94	4.0	VNDR_3ELTRP	03/14/19	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
21023	Prod_84994420		California Red	California Red 750 small	C7.3	0.0	12.14	12.5	17.94	4.0	VNDR_3ELTRP	03/04/21	True	01/25/08
31447	Prod_79562565		New Zealand	New Zealand 750 small	B8.3	0.0	8.32	8.667	15.45	83.0	VNDR_L4URDB	02/01/11	True	01/25/08
33959	Prod_27392473		Oregon & Wash.	Oregon & Wash. 1.5 small		0.0	46.78	48.33	69.85	81.0	VNDR_AEBDJK	09/22/09	True	01/25/08
76203	Prod_21552788		New Zealand	New Zealand 750 large	XX	0.0	6.38	6.7933	11.93	17.0	VNDR_3U1O01	12/11/06	True	01/25/08
39703	Prod_44637585		New Zealand	New Zealand 375 large	XX	0.0	4.41	4.8046	8.67	17.0	VNDR_3U1O01	12/01/06	True	01/25/08
19337	Prod_10731063		Spirits	Other Spirits 375	XX	0.0	15.39	15.0	25.41	11.0	VNDR_X243TT	03/21/06	True	01/25/08
56427	Prod_25250333		California Red	California Red 750 small	bogo	0.0	14.48	14.9215	24.23	11.0	VNDR_X243TT	04/03/09	True	01/25/08
71529	Prod_86761478		California Red	California Red 750 small	bogo	0.0	22.53	22.876	38.37	11.0	VNDR_X243TT	07/29/09	True	01/25/08
94665	Prod_27674034		California Whites	California Whites 750 small	bogo	0.0	16.53	17.8233	28.65	11.0	VNDR_X243TT	08/13/09	True	01/25/08
41921	Prod_62519778		California Red	California Red 750 small	_SF Bay - Soul Patch	0.0	16.65	16.6666	20.05	11.0	VNDR_X243TT	06/27/12	True	01/25/08
43307	Prod_17828567		California Red	California Red 375 small	XX	0.0	8.84	9.0028	15.94	11.0	VNDR_X243TT	02/21/05	True	01/25/08
37355	Prod_29148806		California Red	California Red 750 small	C4.3	0.0	14.37	14.1666	25.56	11.0	VNDR_X243TT	03/16/12	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
14835	Prod_66890650		French Reds	French Red 750 small	A6.1	0.0	6.44	6.83	11.55	336.0	VNDR_ZV9HC0	01/11/21	True	01/25/08
30159	Prod_18810033		Italian Reds	Italian Red 750 large	XX	0.0	2.89	3.083	6.05	52.0	VNDR_X2MFB8	01/05/06	True	01/25/08
57605	Prod_42140548		Italian Reds	Italian Red 1.5 large	XX	0.0	5.76	5.833	12.37	52.0	VNDR_X2MFB8	00/00/00	True	01/25/08
48088	Prod_89004236		Italian Reds	Italian Red 750 small	B2.1	0.0	4.15	4.1495	7.13	52.0	VNDR_X2MFB8	09/18/24	True	01/25/08
15311	Prod_85117826				B2.1						VNDR_W2D030			
88752	Prod_91510450		Italian Whites	Italian White 1.5 small		0.0	5.76	5.833	15.91	52.0	VNDR_X2MFB8	00/00/00	True	01/25/08
65284	Prod_16042623		Italian Whites	Italian White 750 small	B6.1	68.0	3.95	4.17	8.5	52.0	VNDR_X2MFB8	07/23/25	False	01/25/08
67043	Prod_66918221		California Red	California Red 750 small	XX	0.0	22.27	23.38	39.63	55.0	VNDR_RP1VN6	10/23/07	True	01/25/08
45547	Prod_58430394		California Whites	California Whites 750 small	BOGO	0.0	8.69	9.3333	16.87	55.0	VNDR_RP1VN6	06/02/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
92844	Prod_32547755		California Whites	California Whites 750 small	P2.2	0.0	18.28	19.1474	34.06	55.0	VNDR_RP1VN6	07/07/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
37532	Prod_19765365		Oregon & Wash.	Oregon & Wash. 750 small	bogo	0.0	7.1	7.47	13.96	104.0	VNDR_X6XLBS	04/16/09	True	01/25/08
44349	Prod_21703237		Oregon & Wash.	Oregon & Wash. 750 small	E2	0.0	9.25	10.0549	18.52	104.0	VNDR_X6XLBS	08/26/08	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
55445	Prod_79085278		Oregon & Wash.	Oregon & Wash. 750 small	BOGO	0.0	9.37	10.055	13.54	104.0	VNDR_X6XLBS	11/02/08	True	01/25/08
15713	Prod_24669521		Oregon & Wash.	Oregon & Wash. 750 small	E3.2	0.0	7.8	7.083	14.61	104.0	VNDR_X6XLBS	10/01/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
66178	Prod_55888086		Oregon & Wash.	Oregon & Wash. 750 small	E3.2	0.0	9.59	9.5	17.77	104.0	VNDR_X6XLBS	10/01/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
59407	Prod_42532226		Oregon & Wash.	Oregon & Wash. 750 small	E3.2	0.0	7.78	7.0833	14.63	104.0	VNDR_X6XLBS	09/14/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
80340	Prod_47993294		California Whites	California Whites 750 small	BOGO	0.0	8.2	8.7445	15.51	80.0	VNDR_6U3IWQ	03/26/09	True	01/25/08
60990	Prod_39189998		California Red	California Red 750 small	XX	0.0	9.82	10.2133	17.09	80.0	VNDR_6U3IWQ	09/11/06	True	01/25/08
85672	Prod_15842297		California Red	California Red 750 small	BOGO	0.0	10.09	10.92	19.49	80.0	VNDR_6U3IWQ	01/06/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
75545	Prod_41187620		Oregon & Wash.	Oregon & Wash. 375 small	E2.2	0.0	4.69	4.833	10.68	104.0	VNDR_X6XLBS	07/20/09	True	01/25/08
94791	Prod_84791433		Oregon & Wash.	Oregon & Wash. 375 small	E2.3	0.0	4.71	5.09	10.13	104.0	VNDR_X6XLBS	12/30/09	True	01/25/08
68141	Prod_48702778		French Reds	French Red 750 small		0.0	8.7	14.13	15.5	124.0	VNDR_XS01SD	10/27/11	True	01/25/08
33793	Prod_28098981		French Whites	French White 750 small	AA1.2	0.0	23.87	23.75	37.8	124.0	VNDR_86SLSZ	03/05/25	False	01/25/08
66570	Prod_11581861		French Reds	French Red 750 small	A1.2	0.0	16.05	16.823	26.41	124.0	VNDR_XS01SD	09/11/14	True	01/25/08
47892	Prod_60330118		French Reds	French Red 750 small	A1.2	0.0	19.88	19.97	32.58	124.0	VNDR_XS01SD	08/07/19	True	01/25/08
11015	Prod_79469704		French Reds	French Red 750 small	A4.3	0.0	18.18	18.75	26.75	124.0	VNDR_XS01SD	07/04/23	True	01/25/08
71813	Prod_36682395		French Reds	French Red 750 large	A4	0.0	6.12	6.853	11.36	138.0	VNDR_KL4389	12/11/07	True	01/25/08
37712	Prod_78513860		French Whites	French White 750 small	A3	0.0	28.71	28.75	47.71	134.0	VNDR_T7K3KB	00/00/00	True	01/25/08
18415	Prod_63218245		French Reds	French Red 1.5 small	A1.3	0.0	38.76	40.0	60.77	124.0	VNDR_XS01SD	08/21/12	True	01/25/08
72292	Prod_80768701		Austria	Austria 750 small	D6.1	0.0	6.19	6.417	12.87	45.0	VNDR_QQL8QP	12/22/10	True	01/25/08
33833	Prod_33395478		Austria	Austria 750 small	D6.2	0.0	8.95	8.833	17.07	45.0	VNDR_QQL8QP	01/30/14	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
14158	Prod_18217172		Austria	Austria 750 small	D6.2	0.0	7.33	9.9102	18.33	45.0	VNDR_QQL8QP	01/17/11	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
72680	Prod_49714658		Spanish Whites	Sherry 750	BB8.1	-1.0	10.07	10.7764	17.33	124.0	VNDR_86SLSZ	07/23/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
30309	Prod_28733966		Spanish Whites	Sherry 750	P2.2	0.0	8.4	8.5871	16.84	124.0	VNDR_XS01SD	12/24/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
16970	Prod_36169292		French Reds	French Red 750 small	XX	0.0	8.89	10.026	16.27	91.0	VNDR_3VA7PE	12/22/06	True	01/25/08
82474	Prod_71389303		French Reds	French Red 750 small	A2.2	0.0	8.77	9.6241	17.75	91.0	VNDR_3VA7PE	01/15/09	True	01/25/08
96704	Prod_12053391		French Reds	French Red 375 small	A2	0.0	5.1	5.2428	9.06	91.0	VNDR_3VA7PE	02/07/08	True	01/25/08
56540	Prod_68115162		French Reds	French Red 750 small	BOGO	0.0	6.73	7.602	13.72	91.0	VNDR_3VA7PE	09/16/08	True	01/25/08
30384	Prod_46322482		French Whites	French Sparkling 750 small	A4.2	0.0	12.73	12.4852	16.74	132.0	VNDR_FHSZ8T	07/21/15	True	01/25/08
28017	Prod_51688979		French Whites	French White 750 small		0.0	7.78	8.567	14.84	7.0	VNDR_9NWZAO	09/17/07	True	01/25/08
85880	Prod_85328671		French Whites	French White 750 small	BOGO	0.0	5.39	5.5553	10.07	103.0	VNDR_ZKARK6	07/29/09	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
18702	Prod_53084656		Sparkling	Sparkling 750 small	A3	0.0	31.6	31.881	52.85	103.0	VNDR_ZKARK6	04/23/07	True	01/25/08
10384	Prod_23439814		Sparkling	Sparkling 750 small	A3	0.0	23.2	23.6259	42.59	103.0	VNDR_ZKARK6	08/13/08	True	01/25/08
10404	Prod_76006326		Sparkling	Sparkling 750 small	A3	0.0	22.51	24.1545	42.31	103.0	VNDR_ZKARK6	02/06/08	True	01/25/08
50943	Prod_42446342		French Reds	French Red 750 small	XX	0.0	14.37	16.121	28.27	91.0	VNDR_3VA7PE	11/07/05	True	01/25/08
57926	Prod_59938937		French Reds	French Red 750 small	XX	0.0	29.49	30.97	52.71	91.0	VNDR_3VA7PE	11/07/05	True	01/25/08
39189	Prod_46534217		French Whites	French White 750 small	XX	0.0	9.85	11.908	20.22	103.0	VNDR_ZKARK6	07/02/07	True	01/25/08
22763	Prod_75278042		French Whites	French White 750 small	A3	0.0	10.71	13.388	19.22	103.0	VNDR_ZKARK6	02/06/08	True	01/25/08
28384	Prod_53899815		French Whites	French White 750 small	XX	0.0	4.35	4.896	8.91	7.0	VNDR_9NWZAO	01/06/06	True	01/25/08
70100	Prod_62360124		French Reds	French Red 750 small	P2.2	0.0	29.97	29.667	49.1	7.0	VNDR_9NWZAO	03/11/11	True	01/25/08
19860	Prod_56307983		French Reds	French Red 375 small	A6.3	0.0	14.66	15.333	26.17	7.0	VNDR_9NWZAO	05/10/10	True	01/25/08
90642	Prod_42339125		French Reds	French Red 750 small	A4.3	0.0	10.79	10.864	21.1	7.0	VNDR_9NWZAO	12/31/10	True	01/25/08
60612	Prod_37345322		French Reds	French Red 750 small	A1.3	0.0	18.21	18.6666	33.41	7.0	VNDR_9NWZAO	01/04/12	True	01/25/08
33574	Prod_12152892		French Reds	French Red 375 small	A4.3	0.0	8.97	8.8375	15.87	7.0	VNDR_9NWZAO	08/13/09	True	01/25/08
33524	Prod_48305107		French Whites	French White 750 small	A1.3	0.0	15.65	15.6086	26.21	7.0	VNDR_9NWZAO	01/12/12	True	01/25/08
79172	Prod_12473731		French Reds	French Red 750 small		0.0	15.78	15.3333	27.93	7.0	VNDR_9NWZAO	01/04/12	True	01/25/08
20916	Prod_13161331		French Reds	French Red 750 small	XX	0.0	6.62	7.4308	12.78	7.0	VNDR_9NWZAO	07/21/05	True	01/25/08
14809	Prod_43287900		French Reds	French Red 750 small	A6	0.0	4.34	4.271	8.36	47.0	VNDR_NN4ULV	01/02/08	True	01/25/08
42201	Prod_63305315		French Reds	French Red 750 small	XX	0.0	6.71	7.407	14.74	47.0	VNDR_NN4ULV	05/11/06	True	01/25/08
63330	Prod_31679792		French Whites	French White 750 small	A7.1	0.0	15.16	15.0266	22.06	404.0	VNDR_93CKJZ	06/16/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
23456	Prod_65630199		French Whites	French White 375 small	A9.1	0.0	8.54	9.1466	14.34	404.0	VNDR_93CKJZ	06/16/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
66397	Prod_33546490		French Reds	French Red 750 small	XX	0.0	8.76	9.333	16.9	7.0	VNDR_9NWZAO	00/00/00	True	01/25/08
48765	Prod_26812315		French Reds	French Red 750 small	A5.3	36.0	8.48	8.4928	13.79	404.0	VNDR_93CKJZ	07/31/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
44816	Prod_47405629		French Reds	French Red 750 small	A6.3	0.0	12.1	8.833	18.42	7.0	VNDR_9NWZAO	08/24/11	True	01/25/08
55106	Prod_22474419		French Reds	French Red 750 small	A6.1	54.0	9.56	10.1273	16.11	404.0	VNDR_93CKJZ	08/04/25	False	01/25/08
15311	Prod_85117826										VNDR_W2D030			
63932	Prod_60577776		French Reds	French Red 750 small	A4.3	0.0	5.82	5.75	11.3	7.0	VNDR_9NWZAO	12/28/10	True	01/25/08
15311	Prod_85117826										VNDR_W2D030			
27100	Prod_38935050		French Reds	French Red 750 small	A4.3	0.0	7.0	7.1666	12.78	7.0	VNDR_9NWZAO	01/13/10	True	01/25/08
67091	Prod_90862226		French Whites	French White 750 large	XX	0.0	4.39	5.4024	9.04	47.0	VNDR_NN4ULV	02/23/06	True	01/25/08
31949	Prod_65330984		French Reds	French Red 750 small	XX	0.0	25.91	7.2061	42.69	47.0	VNDR_NN4ULV	02/01/06	True	01/25/08
80080	Prod_23094747		French Reds	French Red 750 small	XX	0.0	22.33	6.4337	0.0	47.0	VNDR_NN4ULV	04/17/06	True	01/25/08
47744	Prod_72298794		French Reds	French Red 750 small	XX	0.0	5.7	5.85	0.0	47.0	VNDR_NN4ULV	00/00/00	True	01/25/08
55543	Prod_89076507		French Reds	French Red 750 small	XX	0.0	5.23	6.763	13.45	47.0	VNDR_NN4ULV	05/03/07	True	01/25/08
46187	Prod_59068638		Rose	Rose 750 small	XX	0.0	3.27	3.375	0.0	47.0	VNDR_NN4ULV	00/00/00	True	01/25/08
17239	Prod_87150762		French Reds	French Red 750 small	BOGO	0.0	9.19	9.0733	17.13	91.0	VNDR_3VA7PE	01/07/09	True	01/25/08
24489	Prod_39621656		French Reds	French Red 750 small	XX	0.0	49.74	55.493	83.23	91.0	VNDR_3VA7PE	10/12/06	True	01/25/08
68017	Prod_16024245		French Reds	French Red 750 small	XX	0.0	7.35	8.0778	13.02	7.0	VNDR_9NWZAO	11/08/04	True	01/25/08
71877	Prod_79947665		French Rose	French Rose 750 small	A3.2	0.0	13.36	13.72	32.18	132.0	VNDR_FHSZ8T	12/16/20	True	01/25/08
53125	Prod_83986145		French Whites	French White 750 small	A4.3	0.0	13.04	13.13	25.91	132.0	VNDR_FHSZ8T	03/09/21	True	01/25/08
59922	Prod_56503690		French Whites	French White 750 small	A3.3	0.0	14.91	15.29	27.03	132.0	VNDR_FHSZ8T	12/16/20	True	01/25/08
42049	Prod_88414003	12-pack	Craft Spirits	Craft Spirits over 10% 750ml	E5.1	0.0	14.46	15.0	21.41	365.0	VNDR_U5EB75	07/06/21	True	11/18/19
47131	Prod_14893912		French Reds	French Red 750 small	A2.3	0.0	18.61	19.2	34.6	132.0	VNDR_FHSZ8T	12/26/19	True	01/25/08
52944	Prod_42100017		French Rose	French Rose 750 small	C1.1	0.0	8.11	8.5	11.36	364.0	VNDR_G55JZ2	04/27/20	True	11/12/19
83963	Prod_45503011		French Reds	French Red 750 small	BB1.1	0.0	8.99	8.8	16.45	132.0	VNDR_FHSZ8T	07/10/19	True	01/25/08
34285	Prod_74606957		French Whites	French White 375 small		0.0	22.76	23.507	39.65	134.0	VNDR_T7K3KB	10/01/07	True	01/25/08
47626	Prod_21461809		French Whites	French White 750 small	BOGO	0.0	12.28	13.357	23.23	134.0	VNDR_T7K3KB	07/02/08	True	01/25/08
52808	Prod_51998998		French Whites	French White 750 small	A3	0.0	20.99	23.13	36.37	134.0	VNDR_T7K3KB	02/14/08	True	01/25/08
98464	Prod_46688367		French Whites	French White 750 small	BOGO	0.0	17.96	17.99	29.33	134.0	VNDR_T7K3KB	06/24/08	True	01/25/08
